id,url,price,page_number,scraped_at
1014867896,https://krisha.kz/a/show/1014867896,150000,12,2026-08-23T14:25:13+00:00
1009647890,https://krisha.kz/a/show/1009647890,800000,11,2026-08-23T14:25:10+00:00
1014416004,https://krisha.kz/a/show/1014416004,210000,14,2026-08-23T14:25:19+00:00
1015071189,https://krisha.kz/a/show/1015071189,350000,1,2026-08-23T14:24:39+00:00
1015070840,https://krisha.kz/a/show/1015070840,300000,1,2026-08-23T14:24:39+00:00
1013290944,https://krisha.kz/a/show/1013290944,280000,1,2026-08-23T14:24:39+00:00
1014223136,https://krisha.kz/a/show/1014223136,300000,1,2026-08-23T14:24:39+00:00
698288852,https://krisha.kz/a/show/698288852,400000,1,2026-08-23T14:24:39+00:00
1015049479,https://krisha.kz/a/show/1015049479,460000,1,2026-08-23T14:24:39+00:00
1015068960,https://krisha.kz/a/show/1015068960,450000,1,2026-08-23T14:24:39+00:00
1012574722,https://krisha.kz/a/show/1012574722,500000,1,2026-08-23T14:24:39+00:00
1015069513,https://krisha.kz/a/show/1015069513,250000,1,2026-08-23T14:24:39+00:00
1014713449,https://krisha.kz/a/show/1014713449,550000,1,2026-08-23T14:24:39+00:00
1001309211,https://krisha.kz/a/show/1001309211,350000,1,2026-08-23T14:24:39+00:00
673648724,https://krisha.kz/a/show/673648724,330000,1,2026-08-23T14:24:39+00:00
1015050090,https://krisha.kz/a/show/1015050090,200000,1,2026-08-23T14:24:39+00:00
1015069357,https://krisha.kz/a/show/1015069357,270000,1,2026-08-23T14:24:39+00:00
1014959801,https://krisha.kz/a/show/1014959801,350000,1,2026-08-23T14:24:39+00:00
1015069158,https://krisha.kz/a/show/1015069158,650000,1,2026-08-23T14:24:39+00:00
1006767550,https://krisha.kz/a/show/1006767550,400000,1,2026-08-23T14:24:39+00:00
1015068998,https://krisha.kz/a/show/1015068998,650000,1,2026-08-23T14:24:39+00:00
1015004281,https://krisha.kz/a/show/1015004281,260000,1,2026-08-23T14:24:39+00:00
1015068642,https://krisha.kz/a/show/1015068642,300000,1,2026-08-23T14:24:39+00:00
1015068623,https://krisha.kz/a/show/1015068623,650000,2,2026-08-23T14:24:39+00:00
680344469,https://krisha.kz/a/show/680344469,350000,2,2026-08-23T14:24:39+00:00
1014924505,https://krisha.kz/a/show/1014924505,490000,2,2026-08-23T14:24:39+00:00
1014734174,https://krisha.kz/a/show/1014734174,1000000,2,2026-08-23T14:24:39+00:00
1015068076,https://krisha.kz/a/show/1015068076,180000,2,2026-08-23T14:24:39+00:00
1015067909,https://krisha.kz/a/show/1015067909,600000,2,2026-08-23T14:24:39+00:00
682274738,https://krisha.kz/a/show/682274738,400000,2,2026-08-23T14:24:39+00:00
1015023763,https://krisha.kz/a/show/1015023763,370000,2,2026-08-23T14:24:39+00:00
1014644548,https://krisha.kz/a/show/1014644548,230000,2,2026-08-23T14:24:39+00:00
696749740,https://krisha.kz/a/show/696749740,500000,2,2026-08-23T14:24:39+00:00
1015067350,https://krisha.kz/a/show/1015067350,200000,2,2026-08-23T14:24:39+00:00
1014042257,https://krisha.kz/a/show/1014042257,275000,2,2026-08-23T14:24:39+00:00
1013343193,https://krisha.kz/a/show/1013343193,650000,2,2026-08-23T14:24:39+00:00
1014440006,https://krisha.kz/a/show/1014440006,400000,2,2026-08-23T14:24:39+00:00
1015046496,https://krisha.kz/a/show/1015046496,450000,2,2026-08-23T14:24:39+00:00
697077506,https://krisha.kz/a/show/697077506,350000,2,2026-08-23T14:24:39+00:00
1013979019,https://krisha.kz/a/show/1013979019,300000,2,2026-08-23T14:24:39+00:00
1005138249,https://krisha.kz/a/show/1005138249,430000,2,2026-08-23T14:24:39+00:00
1010415340,https://krisha.kz/a/show/1010415340,300000,2,2026-08-23T14:24:39+00:00
1015046649,https://krisha.kz/a/show/1015046649,40000,2,2026-08-23T14:24:39+00:00
1014671342,https://krisha.kz/a/show/1014671342,250000,3,2026-08-23T14:24:41+00:00
1006445296,https://krisha.kz/a/show/1006445296,300000,3,2026-08-23T14:24:41+00:00
688238112,https://krisha.kz/a/show/688238112,250000,3,2026-08-23T14:24:41+00:00
1014739260,https://krisha.kz/a/show/1014739260,580000,3,2026-08-23T14:24:41+00:00
1015065741,https://krisha.kz/a/show/1015065741,750000,3,2026-08-23T14:24:41+00:00
1004882830,https://krisha.kz/a/show/1004882830,345000,3,2026-08-23T14:24:41+00:00
1003736927,https://krisha.kz/a/show/1003736927,1350000,3,2026-08-23T14:24:41+00:00
1015065560,https://krisha.kz/a/show/1015065560,250000,3,2026-08-23T14:24:41+00:00
1015065471,https://krisha.kz/a/show/1015065471,400000,3,2026-08-23T14:24:41+00:00
1013082921,https://krisha.kz/a/show/1013082921,700000,3,2026-08-23T14:24:41+00:00
1013292169,https://krisha.kz/a/show/1013292169,180000,3,2026-08-23T14:24:41+00:00
1014934509,https://krisha.kz/a/show/1014934509,550000,3,2026-08-23T14:24:41+00:00
1014944359,https://krisha.kz/a/show/1014944359,170000,3,2026-08-23T14:24:41+00:00
683322782,https://krisha.kz/a/show/683322782,450000,3,2026-08-23T14:24:41+00:00
1015064721,https://krisha.kz/a/show/1015064721,420000,3,2026-08-23T14:24:41+00:00
1015003210,https://krisha.kz/a/show/1015003210,350000,3,2026-08-23T14:24:41+00:00
1015064331,https://krisha.kz/a/show/1015064331,350000,3,2026-08-23T14:24:41+00:00
1014882766,https://krisha.kz/a/show/1014882766,450000,3,2026-08-23T14:24:41+00:00
1015064065,https://krisha.kz/a/show/1015064065,380000,3,2026-08-23T14:24:41+00:00
1015063922,https://krisha.kz/a/show/1015063922,700000,3,2026-08-23T14:24:41+00:00
1014933665,https://krisha.kz/a/show/1014933665,250000,4,2026-08-23T14:24:45+00:00
1003408201,https://krisha.kz/a/show/1003408201,320000,4,2026-08-23T14:24:45+00:00
1013715322,https://krisha.kz/a/show/1013715322,350000,4,2026-08-23T14:24:45+00:00
1015063533,https://krisha.kz/a/show/1015063533,180000,4,2026-08-23T14:24:45+00:00
1014080269,https://krisha.kz/a/show/1014080269,1100000,4,2026-08-23T14:24:45+00:00
1014595279,https://krisha.kz/a/show/1014595279,249999,4,2026-08-23T14:24:45+00:00
663259975,https://krisha.kz/a/show/663259975,390000,4,2026-08-23T14:24:45+00:00
1015043324,https://krisha.kz/a/show/1015043324,270000,4,2026-08-23T14:24:45+00:00
1014576641,https://krisha.kz/a/show/1014576641,500000,4,2026-08-23T14:24:45+00:00
1014983200,https://krisha.kz/a/show/1014983200,250000,4,2026-08-23T14:24:45+00:00
1014969613,https://krisha.kz/a/show/1014969613,240000,4,2026-08-23T14:24:45+00:00
1015062986,https://krisha.kz/a/show/1015062986,250000,4,2026-08-23T14:24:45+00:00
1010932121,https://krisha.kz/a/show/1010932121,380000,4,2026-08-23T14:24:45+00:00
1014657772,https://krisha.kz/a/show/1014657772,400000,4,2026-08-23T14:24:45+00:00
1014982684,https://krisha.kz/a/show/1014982684,250000,4,2026-08-23T14:24:45+00:00
1014957793,https://krisha.kz/a/show/1014957793,360000,4,2026-08-23T14:24:45+00:00
1007573802,https://krisha.kz/a/show/1007573802,480000,4,2026-08-23T14:24:45+00:00
1014872947,https://krisha.kz/a/show/1014872947,200000,4,2026-08-23T14:24:45+00:00
761982645,https://krisha.kz/a/show/761982645,1300000,4,2026-08-23T14:24:45+00:00
1015062209,https://krisha.kz/a/show/1015062209,300000,4,2026-08-23T14:24:45+00:00
1015062241,https://krisha.kz/a/show/1015062241,200000,5,2026-08-23T14:24:49+00:00
1015062146,https://krisha.kz/a/show/1015062146,150000,5,2026-08-23T14:24:49+00:00
1015060749,https://krisha.kz/a/show/1015060749,250000,5,2026-08-23T14:24:49+00:00
1005923720,https://krisha.kz/a/show/1005923720,420000,5,2026-08-23T14:24:49+00:00
1012779699,https://krisha.kz/a/show/1012779699,700000,5,2026-08-23T14:24:49+00:00
1015048942,https://krisha.kz/a/show/1015048942,280000,5,2026-08-23T14:24:49+00:00
1013908092,https://krisha.kz/a/show/1013908092,450000,5,2026-08-23T14:24:49+00:00
1014634799,https://krisha.kz/a/show/1014634799,290000,5,2026-08-23T14:24:49+00:00
1014517959,https://krisha.kz/a/show/1014517959,280000,5,2026-08-23T14:24:49+00:00
1014971102,https://krisha.kz/a/show/1014971102,450000,5,2026-08-23T14:24:49+00:00
1006021003,https://krisha.kz/a/show/1006021003,400000,5,2026-08-23T14:24:49+00:00
1014916457,https://krisha.kz/a/show/1014916457,370000,5,2026-08-23T14:24:49+00:00
1014610887,https://krisha.kz/a/show/1014610887,3000000,5,2026-08-23T14:24:49+00:00
698417468,https://krisha.kz/a/show/698417468,270000,5,2026-08-23T14:24:49+00:00
1014962274,https://krisha.kz/a/show/1014962274,1000000,5,2026-08-23T14:24:49+00:00
1014867758,https://krisha.kz/a/show/1014867758,300000,5,2026-08-23T14:24:49+00:00
672378691,https://krisha.kz/a/show/672378691,330000,5,2026-08-23T14:24:49+00:00
761947756,https://krisha.kz/a/show/761947756,280000,5,2026-08-23T14:24:49+00:00
1015060713,https://krisha.kz/a/show/1015060713,300000,5,2026-08-23T14:24:49+00:00
1015022856,https://krisha.kz/a/show/1015022856,280000,5,2026-08-23T14:24:49+00:00
1014542148,https://krisha.kz/a/show/1014542148,330000,6,2026-08-23T14:24:52+00:00
1015059981,https://krisha.kz/a/show/1015059981,250000,6,2026-08-23T14:24:52+00:00
1009037607,https://krisha.kz/a/show/1009037607,180000,6,2026-08-23T14:24:52+00:00
1014865673,https://krisha.kz/a/show/1014865673,450000,6,2026-08-23T14:24:52+00:00
693549574,https://krisha.kz/a/show/693549574,350000,6,2026-08-23T14:24:52+00:00
1014105456,https://krisha.kz/a/show/1014105456,1000000,6,2026-08-23T14:24:52+00:00
1014492079,https://krisha.kz/a/show/1014492079,180000,6,2026-08-23T14:24:52+00:00
1015058218,https://krisha.kz/a/show/1015058218,250000,6,2026-08-23T14:24:52+00:00
687401750,https://krisha.kz/a/show/687401750,600000,6,2026-08-23T14:24:52+00:00
1014533235,https://krisha.kz/a/show/1014533235,350000,6,2026-08-23T14:24:52+00:00
762286266,https://krisha.kz/a/show/762286266,350000,6,2026-08-23T14:24:52+00:00
1010618481,https://krisha.kz/a/show/1010618481,350000,6,2026-08-23T14:24:52+00:00
1013952746,https://krisha.kz/a/show/1013952746,350000,6,2026-08-23T14:24:52+00:00
1014697855,https://krisha.kz/a/show/1014697855,650000,6,2026-08-23T14:24:52+00:00
1013456106,https://krisha.kz/a/show/1013456106,220000,6,2026-08-23T14:24:52+00:00
1012009177,https://krisha.kz/a/show/1012009177,430000,6,2026-08-23T14:24:52+00:00
1006987184,https://krisha.kz/a/show/1006987184,300000,6,2026-08-23T14:24:52+00:00
1015049391,https://krisha.kz/a/show/1015049391,250000,6,2026-08-23T14:24:52+00:00
1014986675,https://krisha.kz/a/show/1014986675,450000,6,2026-08-23T14:24:52+00:00
1014051739,https://krisha.kz/a/show/1014051739,320000,6,2026-08-23T14:24:52+00:00
1015058500,https://krisha.kz/a/show/1015058500,240000,7,2026-08-23T14:24:56+00:00
694670594,https://krisha.kz/a/show/694670594,600000,7,2026-08-23T14:24:56+00:00
1015053390,https://krisha.kz/a/show/1015053390,900000,7,2026-08-23T14:24:56+00:00
1014810199,https://krisha.kz/a/show/1014810199,800000,7,2026-08-23T14:24:56+00:00
1014453909,https://krisha.kz/a/show/1014453909,450000,7,2026-08-23T14:24:56+00:00
1013955678,https://krisha.kz/a/show/1013955678,350000,7,2026-08-23T14:24:56+00:00
1014997227,https://krisha.kz/a/show/1014997227,370000,7,2026-08-23T14:24:56+00:00
1014077089,https://krisha.kz/a/show/1014077089,400000,7,2026-08-23T14:24:56+00:00
50588844,https://krisha.kz/a/show/50588844,250000,7,2026-08-23T14:24:56+00:00
1014384662,https://krisha.kz/a/show/1014384662,650000,7,2026-08-23T14:24:56+00:00
1014417123,https://krisha.kz/a/show/1014417123,500000,7,2026-08-23T14:24:56+00:00
1006939526,https://krisha.kz/a/show/1006939526,550000,7,2026-08-23T14:24:56+00:00
1012945406,https://krisha.kz/a/show/1012945406,300000,7,2026-08-23T14:24:56+00:00
697111048,https://krisha.kz/a/show/697111048,360000,7,2026-08-23T14:24:56+00:00
1015052319,https://krisha.kz/a/show/1015052319,400000,7,2026-08-23T14:24:56+00:00
1014279219,https://krisha.kz/a/show/1014279219,700000,7,2026-08-23T14:24:56+00:00
1015057463,https://krisha.kz/a/show/1015057463,280000,7,2026-08-23T14:24:56+00:00
1014774978,https://krisha.kz/a/show/1014774978,330000,7,2026-08-23T14:24:56+00:00
1004475505,https://krisha.kz/a/show/1004475505,300000,7,2026-08-23T14:24:56+00:00
697051325,https://krisha.kz/a/show/697051325,500000,7,2026-08-23T14:24:56+00:00
1014660558,https://krisha.kz/a/show/1014660558,350000,8,2026-08-23T14:24:58+00:00
1015056836,https://krisha.kz/a/show/1015056836,250000,8,2026-08-23T14:24:58+00:00
1015056467,https://krisha.kz/a/show/1015056467,650000,8,2026-08-23T14:24:58+00:00
1010241635,https://krisha.kz/a/show/1010241635,220000,8,2026-08-23T14:24:58+00:00
1015055991,https://krisha.kz/a/show/1015055991,185000,8,2026-08-23T14:24:58+00:00
1014644538,https://krisha.kz/a/show/1014644538,280000,8,2026-08-23T14:24:58+00:00
1015055417,https://krisha.kz/a/show/1015055417,300000,8,2026-08-23T14:24:58+00:00
1009519158,https://krisha.kz/a/show/1009519158,200000,8,2026-08-23T14:24:58+00:00
1014026571,https://krisha.kz/a/show/1014026571,320000,8,2026-08-23T14:24:58+00:00
1007258542,https://krisha.kz/a/show/1007258542,400000,8,2026-08-23T14:24:58+00:00
1015054772,https://krisha.kz/a/show/1015054772,200000,8,2026-08-23T14:24:58+00:00
1013470818,https://krisha.kz/a/show/1013470818,900000,8,2026-08-23T14:24:58+00:00
760490840,https://krisha.kz/a/show/760490840,350000,8,2026-08-23T14:24:58+00:00
1014874126,https://krisha.kz/a/show/1014874126,2000000,8,2026-08-23T14:24:58+00:00
1015054406,https://krisha.kz/a/show/1015054406,300000,8,2026-08-23T14:24:58+00:00
1014986747,https://krisha.kz/a/show/1014986747,240000,8,2026-08-23T14:24:58+00:00
1014474154,https://krisha.kz/a/show/1014474154,600000,8,2026-08-23T14:24:58+00:00
1013967505,https://krisha.kz/a/show/1013967505,250000,8,2026-08-23T14:24:58+00:00
1014103502,https://krisha.kz/a/show/1014103502,390000,8,2026-08-23T14:24:58+00:00
1006677030,https://krisha.kz/a/show/1006677030,400000,8,2026-08-23T14:24:58+00:00
1014216516,https://krisha.kz/a/show/1014216516,800000,9,2026-08-23T14:25:03+00:00
684194300,https://krisha.kz/a/show/684194300,180000,9,2026-08-23T14:25:03+00:00
1015052943,https://krisha.kz/a/show/1015052943,400000,9,2026-08-23T14:25:03+00:00
1002375378,https://krisha.kz/a/show/1002375378,1000000,9,2026-08-23T14:25:03+00:00
761601720,https://krisha.kz/a/show/761601720,390000,9,2026-08-23T14:25:03+00:00
690651943,https://krisha.kz/a/show/690651943,350000,9,2026-08-23T14:25:03+00:00
1006625123,https://krisha.kz/a/show/1006625123,310000,9,2026-08-23T14:25:03+00:00
691688238,https://krisha.kz/a/show/691688238,300000,9,2026-08-23T14:25:03+00:00
685662049,https://krisha.kz/a/show/685662049,600000,9,2026-08-23T14:25:03+00:00
675308007,https://krisha.kz/a/show/675308007,230000,9,2026-08-23T14:25:03+00:00
1014531651,https://krisha.kz/a/show/1014531651,600000,9,2026-08-23T14:25:03+00:00
1014715083,https://krisha.kz/a/show/1014715083,350000,9,2026-08-23T14:25:03+00:00
1014777990,https://krisha.kz/a/show/1014777990,235000,9,2026-08-23T14:25:03+00:00
1015041843,https://krisha.kz/a/show/1015041843,250000,9,2026-08-23T14:25:03+00:00
1014786606,https://krisha.kz/a/show/1014786606,300000,10,2026-08-23T14:25:06+00:00
1014752014,https://krisha.kz/a/show/1014752014,350000,9,2026-08-23T14:25:03+00:00
1015029967,https://krisha.kz/a/show/1015029967,380000,10,2026-08-23T14:25:06+00:00
1014107998,https://krisha.kz/a/show/1014107998,700000,9,2026-08-23T14:25:03+00:00
1014468852,https://krisha.kz/a/show/1014468852,450000,9,2026-08-23T14:25:03+00:00
1014468753,https://krisha.kz/a/show/1014468753,1500000,9,2026-08-23T14:25:03+00:00
1004880447,https://krisha.kz/a/show/1004880447,350000,10,2026-08-23T14:25:06+00:00
1015038353,https://krisha.kz/a/show/1015038353,220000,10,2026-08-23T14:25:06+00:00
1014416641,https://krisha.kz/a/show/1014416641,170000,10,2026-08-23T14:25:06+00:00
1014023462,https://krisha.kz/a/show/1014023462,200000,10,2026-08-23T14:25:06+00:00
1014891483,https://krisha.kz/a/show/1014891483,300000,10,2026-08-23T14:25:06+00:00
1014798955,https://krisha.kz/a/show/1014798955,350000,10,2026-08-23T14:25:06+00:00
1014058834,https://krisha.kz/a/show/1014058834,300000,10,2026-08-23T14:25:06+00:00
1014056842,https://krisha.kz/a/show/1014056842,300000,10,2026-08-23T14:25:06+00:00
1014819070,https://krisha.kz/a/show/1014819070,270000,10,2026-08-23T14:25:06+00:00
1014871088,https://krisha.kz/a/show/1014871088,280000,10,2026-08-23T14:25:06+00:00
1014833176,https://krisha.kz/a/show/1014833176,299999,10,2026-08-23T14:25:06+00:00
1014876309,https://krisha.kz/a/show/1014876309,350000,10,2026-08-23T14:25:06+00:00
1015066202,https://krisha.kz/a/show/1015066202,350000,10,2026-08-23T14:25:06+00:00
1014022149,https://krisha.kz/a/show/1014022149,320000,10,2026-08-23T14:25:06+00:00
1014023522,https://krisha.kz/a/show/1014023522,280000,10,2026-08-23T14:25:06+00:00
1014028129,https://krisha.kz/a/show/1014028129,250000,10,2026-08-23T14:25:06+00:00
1014050880,https://krisha.kz/a/show/1014050880,280000,10,2026-08-23T14:25:06+00:00
1014986702,https://krisha.kz/a/show/1014986702,400000,10,2026-08-23T14:25:06+00:00
1014558564,https://krisha.kz/a/show/1014558564,350000,11,2026-08-23T14:25:10+00:00
1014416466,https://krisha.kz/a/show/1014416466,200000,11,2026-08-23T14:25:10+00:00
1014053438,https://krisha.kz/a/show/1014053438,260000,11,2026-08-23T14:25:10+00:00
1013595317,https://krisha.kz/a/show/1013595317,400000,11,2026-08-23T14:25:10+00:00
1014668855,https://krisha.kz/a/show/1014668855,650000,11,2026-08-23T14:25:10+00:00
696547718,https://krisha.kz/a/show/696547718,1900000,11,2026-08-23T14:25:10+00:00
1014023291,https://krisha.kz/a/show/1014023291,280000,11,2026-08-23T14:25:10+00:00
668725127,https://krisha.kz/a/show/668725127,250000,11,2026-08-23T14:25:10+00:00
1014888257,https://krisha.kz/a/show/1014888257,380000,11,2026-08-23T14:25:10+00:00
1014021604,https://krisha.kz/a/show/1014021604,300000,11,2026-08-23T14:25:10+00:00
1014836411,https://krisha.kz/a/show/1014836411,300000,11,2026-08-23T14:25:10+00:00
1014710245,https://krisha.kz/a/show/1014710245,300000,11,2026-08-23T14:25:10+00:00
1014641333,https://krisha.kz/a/show/1014641333,280000,11,2026-08-23T14:25:10+00:00
1014000626,https://krisha.kz/a/show/1014000626,600000,11,2026-08-23T14:25:10+00:00
1014426509,https://krisha.kz/a/show/1014426509,350000,11,2026-08-23T14:25:10+00:00
1014583473,https://krisha.kz/a/show/1014583473,1200000,11,2026-08-23T14:25:10+00:00
1014425046,https://krisha.kz/a/show/1014425046,200000,11,2026-08-23T14:25:10+00:00
1014363483,https://krisha.kz/a/show/1014363483,300000,11,2026-08-23T14:25:10+00:00
1014945326,https://krisha.kz/a/show/1014945326,200000,11,2026-08-23T14:25:10+00:00
675508712,https://krisha.kz/a/show/675508712,630000,13,2026-08-23T14:25:15+00:00
1014712465,https://krisha.kz/a/show/1014712465,320000,13,2026-08-23T14:25:15+00:00
1014430158,https://krisha.kz/a/show/1014430158,220000,13,2026-08-23T14:25:15+00:00
1014425749,https://krisha.kz/a/show/1014425749,380000,13,2026-08-23T14:25:15+00:00
1014060425,https://krisha.kz/a/show/1014060425,270000,13,2026-08-23T14:25:15+00:00
1014860577,https://krisha.kz/a/show/1014860577,350000,13,2026-08-23T14:25:15+00:00
1014711708,https://krisha.kz/a/show/1014711708,340000,13,2026-08-23T14:25:15+00:00
1014455886,https://krisha.kz/a/show/1014455886,260000,13,2026-08-23T14:25:15+00:00
1014021988,https://krisha.kz/a/show/1014021988,300000,13,2026-08-23T14:25:15+00:00
1014673492,https://krisha.kz/a/show/1014673492,280000,13,2026-08-23T14:25:15+00:00
1014000721,https://krisha.kz/a/show/1014000721,1000000,13,2026-08-23T14:25:15+00:00
1013908210,https://krisha.kz/a/show/1013908210,450000,13,2026-08-23T14:25:15+00:00
1014641273,https://krisha.kz/a/show/1014641273,370000,13,2026-08-23T14:25:15+00:00
1014949764,https://krisha.kz/a/show/1014949764,280000,13,2026-08-23T14:25:15+00:00
1013941410,https://krisha.kz/a/show/1013941410,280000,13,2026-08-23T14:25:15+00:00
1014867303,https://krisha.kz/a/show/1014867303,1500000,12,2026-08-23T14:25:13+00:00
1014024431,https://krisha.kz/a/show/1014024431,300000,13,2026-08-23T14:25:15+00:00
1014948552,https://krisha.kz/a/show/1014948552,1200000,12,2026-08-23T14:25:13+00:00
1014712860,https://krisha.kz/a/show/1014712860,500000,12,2026-08-23T14:25:13+00:00
694071668,https://krisha.kz/a/show/694071668,350000,14,2026-08-23T14:25:19+00:00
1014673785,https://krisha.kz/a/show/1014673785,650000,14,2026-08-23T14:25:19+00:00
1014021952,https://krisha.kz/a/show/1014021952,250000,14,2026-08-23T14:25:19+00:00
1011966000,https://krisha.kz/a/show/1011966000,260000,13,2026-08-23T14:25:15+00:00
1014623891,https://krisha.kz/a/show/1014623891,330000,14,2026-08-23T14:25:19+00:00
686143538,https://krisha.kz/a/show/686143538,290000,14,2026-08-23T14:25:19+00:00
1014790277,https://krisha.kz/a/show/1014790277,300000,14,2026-08-23T14:25:19+00:00
1014416566,https://krisha.kz/a/show/1014416566,300000,14,2026-08-23T14:25:19+00:00
1014023603,https://krisha.kz/a/show/1014023603,210000,14,2026-08-23T14:25:19+00:00
1014071093,https://krisha.kz/a/show/1014071093,300000,14,2026-08-23T14:25:19+00:00
1014416392,https://krisha.kz/a/show/1014416392,280000,14,2026-08-23T14:25:19+00:00
1014021754,https://krisha.kz/a/show/1014021754,170000,14,2026-08-23T14:25:19+00:00
1014664469,https://krisha.kz/a/show/1014664469,290000,14,2026-08-23T14:25:19+00:00
1014024195,https://krisha.kz/a/show/1014024195,200000,14,2026-08-23T14:25:19+00:00
1014070736,https://krisha.kz/a/show/1014070736,250000,14,2026-08-23T14:25:19+00:00
1014867746,https://krisha.kz/a/show/1014867746,350000,14,2026-08-23T14:25:19+00:00
1014709368,https://krisha.kz/a/show/1014709368,360000,14,2026-08-23T14:25:19+00:00
1013990422,https://krisha.kz/a/show/1013990422,2800000,14,2026-08-23T14:25:19+00:00
1015038415,https://krisha.kz/a/show/1015038415,400000,14,2026-08-23T14:25:19+00:00
1014711559,https://krisha.kz/a/show/1014711559,320000,14,2026-08-23T14:25:19+00:00
1014031193,https://krisha.kz/a/show/1014031193,250000,15,2026-08-23T14:25:23+00:00
1015047348,https://krisha.kz/a/show/1015047348,380000,15,2026-08-23T14:25:23+00:00
1014867639,https://krisha.kz/a/show/1014867639,800000,15,2026-08-23T14:25:23+00:00
1014867706,https://krisha.kz/a/show/1014867706,450000,15,2026-08-23T14:25:23+00:00
1005022251,https://krisha.kz/a/show/1005022251,200000,15,2026-08-23T14:25:23+00:00
698099161,https://krisha.kz/a/show/698099161,270000,16,2026-08-23T14:25:26+00:00
1014055133,https://krisha.kz/a/show/1014055133,300000,16,2026-08-23T14:25:26+00:00
1014001597,https://krisha.kz/a/show/1014001597,700000,15,2026-08-23T14:25:23+00:00
1013908019,https://krisha.kz/a/show/1013908019,300000,15,2026-08-23T14:25:23+00:00
1004226141,https://krisha.kz/a/show/1004226141,450000,15,2026-08-23T14:25:23+00:00
1014272065,https://krisha.kz/a/show/1014272065,400000,15,2026-08-23T14:25:23+00:00
1015040165,https://krisha.kz/a/show/1015040165,260000,15,2026-08-23T14:25:23+00:00
1014420071,https://krisha.kz/a/show/1014420071,300000,16,2026-08-23T14:25:26+00:00
1015013810,https://krisha.kz/a/show/1015013810,300000,15,2026-08-23T14:25:23+00:00
1014023655,https://krisha.kz/a/show/1014023655,200000,16,2026-08-23T14:25:26+00:00
1014698116,https://krisha.kz/a/show/1014698116,290000,16,2026-08-23T14:25:26+00:00
1014452760,https://krisha.kz/a/show/1014452760,200000,16,2026-08-23T14:25:26+00:00
1014555734,https://krisha.kz/a/show/1014555734,270000,16,2026-08-23T14:25:26+00:00
1014976225,https://krisha.kz/a/show/1014976225,180000,16,2026-08-23T14:25:26+00:00
1014417018,https://krisha.kz/a/show/1014417018,180000,16,2026-08-23T14:25:26+00:00
1014722197,https://krisha.kz/a/show/1014722197,190000,16,2026-08-23T14:25:26+00:00
665179760,https://krisha.kz/a/show/665179760,350000,16,2026-08-23T14:25:26+00:00
1014862685,https://krisha.kz/a/show/1014862685,360000,16,2026-08-23T14:25:26+00:00
1015030150,https://krisha.kz/a/show/1015030150,280000,16,2026-08-23T14:25:26+00:00
1014058191,https://krisha.kz/a/show/1014058191,230000,16,2026-08-23T14:25:26+00:00
1014433215,https://krisha.kz/a/show/1014433215,170000,16,2026-08-23T14:25:26+00:00
1014867579,https://krisha.kz/a/show/1014867579,800000,16,2026-08-23T14:25:26+00:00
1015000198,https://krisha.kz/a/show/1015000198,500000,16,2026-08-23T14:25:26+00:00
1014024029,https://krisha.kz/a/show/1014024029,250000,16,2026-08-23T14:25:26+00:00
1014022188,https://krisha.kz/a/show/1014022188,300000,16,2026-08-23T14:25:26+00:00
1014700707,https://krisha.kz/a/show/1014700707,300000,16,2026-08-23T14:25:26+00:00
1006181759,https://krisha.kz/a/show/1006181759,280000,17,2026-08-23T14:25:30+00:00
1014982294,https://krisha.kz/a/show/1014982294,320000,17,2026-08-23T14:25:30+00:00
1014719766,https://krisha.kz/a/show/1014719766,300000,17,2026-08-23T14:25:30+00:00
1015069223,https://krisha.kz/a/show/1015069223,190000,17,2026-08-23T14:25:30+00:00
1014023871,https://krisha.kz/a/show/1014023871,300000,17,2026-08-23T14:25:30+00:00
1015057886,https://krisha.kz/a/show/1015057886,160000,17,2026-08-23T14:25:30+00:00
1014416965,https://krisha.kz/a/show/1014416965,300000,17,2026-08-23T14:25:30+00:00
1014023973,https://krisha.kz/a/show/1014023973,170000,17,2026-08-23T14:25:30+00:00
1014022539,https://krisha.kz/a/show/1014022539,250000,17,2026-08-23T14:25:30+00:00
1015071060,https://krisha.kz/a/show/1015071060,130000,17,2026-08-23T14:25:30+00:00
1015071237,https://krisha.kz/a/show/1015071237,350000,17,2026-08-23T14:25:30+00:00
1005018067,https://krisha.kz/a/show/1005018067,150000,17,2026-08-23T14:25:30+00:00
1005944851,https://krisha.kz/a/show/1005944851,400000,17,2026-08-23T14:25:30+00:00
1006474481,https://krisha.kz/a/show/1006474481,400000,17,2026-08-23T14:25:30+00:00
1008910294,https://krisha.kz/a/show/1008910294,1000000,17,2026-08-23T14:25:30+00:00
1001665131,https://krisha.kz/a/show/1001665131,280000,17,2026-08-23T14:25:30+00:00
694557649,https://krisha.kz/a/show/694557649,450000,17,2026-08-23T14:25:30+00:00
1009736612,https://krisha.kz/a/show/1009736612,190000,17,2026-08-23T14:25:30+00:00
680544376,https://krisha.kz/a/show/680544376,300000,17,2026-08-23T14:25:30+00:00
1014930809,https://krisha.kz/a/show/1014930809,350000,17,2026-08-23T14:25:30+00:00
1013320320,https://krisha.kz/a/show/1013320320,250000,18,2026-08-23T14:25:32+00:00
